Calculated pChEMBL,SMILES,old/new
9.15490196,N#CC(C=C1)=CC=C1C2=C(C3=CC=C(OC)C=C3)C(N(C)C(N4CCC(N)CC4)=N2)=O,new
9.096910013,N#CC(C=C1)=CC=C1C2=C(C3=CC(F)=C(OC)C=C3)C(N(C)C(N4CCC(N)CC4)=N2)=O,new
9.522878745,N#CC(C=C1)=C(F)C=C1C2=C(C3=CC(F)=C(OC)C=C3)C(N(C)C(N4CCC(N)CC4)=N2)=O,new
4.590066877,CN1C(C(NC2=CC=CC=C2)=O)=CC3=C1C=CS3,new
4.517126416,CN1C(C2=NC(C3=CC=CC=C3)=CN2)=CC4=C1C=CS4,new
5.301029996,CN1C(C2=NC(CC)=CN2)=CC3=C1C=CS3,new
5.823908741,CN1C(C2=NC(CCC)=CN2)=CC3=C1C=CS3,new
5.640164518,CN1C(C2=NC(C(C)C)=CN2)=CC3=C1C=CS3,new
5.645891561,CN1C(C2=NC(C3CC3)=CN2)=CC4=C1C=CS4,new
5.991399828,CN1C(C2=NC(C3CCC3)=CN2)=CC4=C1C=CS4,new
9.769551079,CN1C(C2=NC(CC)=CN2CCCC3=CC=C(OC4CCCNCC4)C=C3)=CC5=C1C=CS5,new
9.568636236,CN1C(C2=NC(CC)=CN2CCCC3=CC=C(OC4CCNCC4)C=C3)=CC5=C1C=CS5,new
9.552841969,CN1C(C2=NC(CC)=CN2CCCC3=CC=C(OCC4CNCC4)C=C3)=CC5=C1C=CS5,new
9.468521083,CN1C(C2=NC(CC)=CN2CCCC3=CC=C(OCC4CCNCC4)C=C3)=CC5=C1C=CS5,new
9.468521083,CN1C(C2=NC(CC)=CN2CCOC3=CC=C(OC4CCCNCC4)C=C3)=CC5=C1C=CS5,new
9.22184875,CN1C(C2=NC(CC)=CN2CCOC3=CC=C(OC4CCNCC4)C=C3)=CC5=C1C=CS5,new
9.795880017,CN1C(C2=NC(C3CCC3)=CN2CCCC4=CC=C(OC5CCCNCC5)C=C4)=CC6=C1C=CS6,new
10,CN1C(C2=NC(C3CCC3)=CN2CCCC4=CC=C(OC5CCNCC5)C=C4)=CC6=C1C=CS6,new
9.420216403,CN1C(C2=NC(C3CCC3)=CN2CCCC4=CC=C(OCC5CNCC5)C=C4)=CC6=C1C=CS6,new
9.602059991,CN1C(C2=NC(C3CCC3)=CN2CCCC4=CC=C(OCC5CCNCC5)C=C4)=CC6=C1C=CS6,new
9.677780705,CN1C(C2=NC(C3CCC3)=CN2CCOC4=CC=C(OC5CCCNCC5)C=C4)=CC6=C1C=CS6,new
9.721246399,CN1C(C2=NC(C3CCC3)=CN2CCOC4=CC=C(OC5CCNCC5)C=C4)=CC6=C1C=CS6,new
9.886056648,CN1C(C2=NC(CCC)=CN2CCCC3=CC=C(OC4CCCNCC4)C=C3)=CC5=C1C=CS5,new
9.744727495,CN1C(C2=NC(CCC)=CN2CCCC3=CC=C(OC4CCNCC4)C=C3)=CC5=C1C=CS5,new
9.522878745,CN1C(C2=NC(CCC)=CN2CCCC3=CC=C(OCC4CNCC4)C=C3)=CC5=C1C=CS5,new
9.853871964,CN1C(C2=NC(CCC)=CN2CCCC3=CC=C(OCC4CCNCC4)C=C3)=CC5=C1C=CS5,new
9.886056648,CN1C(C2=NC(CCC)=CN2CCOC3=CC=C(OC4CCCNCC4)C=C3)=CC5=C1C=CS5,new
9.698970004,CN1C(C2=NC(CCC)=CN2CCOC3=CC=C(OC4CCNCC4)C=C3)=CC5=C1C=CS5,new
5.732828272,CN1C(C2=NC(CC)=CN2CCOC3=CC=CC=C3)=CC4=C1C=CS4,new
4.705754284,CN1C(C2=NC(CC)=CN2C)=CC3=C1C=CS3,new
8.950781977,CN1C(C2=NC=C(CC)N2CCCC3=CC=C(OC4CCCNCC4)C=C3)=CC5=C1C=CS5,new
8.896196279,CN1C(C2=NC=C(CC)N2CCCC3=CC=C(OC4CCNCC4)C=C3)=CC5=C1C=CS5,new
8.468521083,CN1C(C2=NC=C(CC)N2CCCC3=CC=C(OCC4CCNCC4)C=C3)=CC5=C1C=CS5,new
8.619788758,CN1C(C2=NC=C(CC)N2CCOC3=CC=C(OC4CCCNCC4)C=C3)=CC5=C1C=CS5,new
8.559090918,CN1C(C2=NC=C(CC)N2CCOC3=CC=C(OC4CCNCC4)C=C3)=CC5=C1C=CS5,new
8.906578315,CN1C(C2=NC=C(C3CCC3)N2CCCC4=CC=C(OC5CCCNCC5)C=C4)=CC6=C1C=CS6,new
9.13667714,CN1C(C2=NC=C(C3CCC3)N2CCCC4=CC=C(OC5CCNCC5)C=C4)=CC6=C1C=CS6,new
8.525783736,CN1C(C2=NC=C(C3CCC3)N2CCCC4=CC=C(OCC5CNCC5)C=C4)=CC6=C1C=CS6,new
8.640164518,CN1C(C2=NC=C(C3CCC3)N2CCCC4=CC=C(OCC5CCNCC5)C=C4)=CC6=C1C=CS6,new
8.886056648,CN1C(C2=NC=C(C3CCC3)N2CCOC4=CC=C(OC5CCCNCC5)C=C4)=CC6=C1C=CS6,new
8.769551079,CN1C(C2=NC=C(C3CCC3)N2CCOC4=CC=C(OC5CCNCC5)C=C4)=CC6=C1C=CS6,new
9.055517328,CN1C(C2=NC=C(CCC)N2CCCC3=CC=C(OC4CCCNCC4)C=C3)=CC5=C1C=CS5,new
9.236572006,CN1C(C2=NC=C(CCC)N2CCCC3=CC=C(OC4CCNCC4)C=C3)=CC5=C1C=CS5,new
8.186419011,CN1C(C2=NC=C(CCC)N2CCCC3=CC=C(OCC4CNCC4)C=C3)=CC5=C1C=CS5,new
7.741841807,CN1C(C2=NC=C(CCC)N2CCCC3=CC=C(OCC4CCNCC4)C=C3)=CC5=C1C=CS5,new
8.375717904,CN1C(C2=NC=C(CCC)N2CCOC3=CC=C(OC4CCCNCC4)C=C3)=CC5=C1C=CS5,new
8.443697499,CN1C(C2=NC=C(CCC)N2CCOC3=CC=C(OC4CCNCC4)C=C3)=CC5=C1C=CS5,new
4.656591406,CN1C(C2=NC=C(CC)N2CCOC3=CC=CC=C3)=CC4=C1C=CS4,new
4.037914919,CN1C(C2=NC=C(CC)N2C)=CC3=C1C=CS3,new
7.721246399,NC1CC1C2=CC=C(NC(C3=CC=CC=C3)=O)C=C2,new
6.974694135,NC1CC1C2=CC=C(NC(OCC3=CC=CC=C3)=O)C=C2,new
7.619788758,NC1CC1C2=CC=C(NC(C3=CC=CC4=CC=CC=C34)=O)C=C2,new
7.537602002,NC1CC1C2=CC=C(NC(C3=CC4=CC=CC=C4C=C3)=O)C=C2,new
7.292429824,NC1CC1C2=CC=C(NC(C3=CC=C(C4=CC=CC=C4)C=C3)=O)C=C2,new
7.26760624,NC1CC1C2=CC=C(NC(CC3=CC=CC=C3)=O)C=C2,new
7.420216403,NC1CC1C2=CC=C(NC(CC3=CC=CC4=C3C=CC=C4)=O)C=C2,new
7.366531544,NC1CC1C2=CC=C(NC(CC3=CC4=CC=CC=C4C=C3)=O)C=C2,new
6.826813732,O=C(NC(CC1=CC=CC=C1)C(NC2=CC=C(C3CC3N)C=C2)=O)OCC4=CC=CC=C4,new
4.742321425,O=C(NC(CC1=CC=CC=C1)C(NC2=CC=CC(C3CC3N)=C2)=O)OCC4=CC=CC=C4,new
6.338187314,O=C(NC(C1=CC=CC=C1)C(NC2=CC=C(C3CC3N)C=C2)=O)OCC4=CC=CC=C4,new
6.638272164,O=C(NC(CC1=CC=C(Br)C=C1)C(NC2=CC=C(C3CC3N)C=C2)=O)OCC4=CC=CC=C4,new
7.096910013,O=C(NC(CC1=CC=CC=C1)C(NC2=CC=C(C3CC3N)C=C2)=O)OCC4=CC=C(Br)C=C4,new
6.627087997,O=C(NC(CC1=CC=C(OC)C=C1)C(NC2=CC=C(C3CC3N)C=C2)=O)OCC4=CC=CC=C4,new
6.886056648,O=C(NC(CCC1=CC=CC=C1)C(NC2=CC=C(C3CC3N)C=C2)=O)OCC4=CC=CC=C4,new
6.552841969,O=C(NC(C(C1=CC=CC=C1)C2=CC=CC=C2)C(NC3=CC=C(C4CC4N)C=C3)=O)OCC5=CC=CC=C5,new
6.761953897,O=C(NC(CC1=CC=CC2=C1C=CC=C2)C(NC3=CC=C(C4CC4N)C=C3)=O)OCC5=CC=CC=C5,new
6.115204636,O=C(NC(CC1=CC2=C(C=CC=C2)C=C1)C(NC3=CC=C(C4CC4N)C=C3)=O)OCC5=CC=CC=C5,new
6.721246399,O=C(NC(CC1=CNC2=C1C=CC=C2)C(NC3=CC=C(C4CC4N)C=C3)=O)OCC5=CC=CC=C5,new
7.080921908,O=C(NC(CC1=CSC2=C1C=CC=C2)C(NC3=CC=C(C4CC4N)C=C3)=O)OCC5=CC=CC=C5,new
6.397940009,O=C(NC(C(C)C)C(NC1=CC=C(C2CC2N)C=C1)=O)OCC3=CC=CC=C3,new
6.627087997,O=C(NC(CC(C)C)C(NC1=CC=C(C2CC2N)C=C1)=O)OCC3=CC=CC=C3,new
6.235823868,O=C(NC(CC1CCCCC1)C(NC2=CC=C(C3CC3N)C=C2)=O)OCC4=CC=CC=C4,new
7.045757491,O=C(NC1=CC=C(C2CC2N)C=C1)C3=CC=C(NC(OCC4=CC=CC=C4)=O)C=C3,new
7.124938737,O=C(NC1=CC=C(C2CC2N)C=C1)C3=CC=C(NC(OCC4=CC=CC=C4)=O)C(N5CCOCC5)=C3,new
7.050609993,O=C(NC1=CC=C(C2CC2N)C=C1)C3=CC=C(NC(OCC4=CC=CC=C4)=O)C(N5CCN(C)CC5)=C3,new
7.366531544,O=C(NC1=CC=C(C2CC2N)C=C1)C3=CC=CC(NC(OCC4=CC=CC=C4)=O)=C3,new
6.512861625,O=C(NC1=CC=C(C2CC2N)C=C1)C3=CC=C(N4CCCCC4)C(NC(OCC5=CC=CC=C5)=O)=C3,new
7.214670165,O=C(NC1=CC=C(C2CC2N)C=C1)C3=CC=C(N4CCOCC4)C(NC(OCC5=CC=CC=C5)=O)=C3,new
7.050609993,O=C(NC1=CC=C(C2CC2N)C=C1)C3=CC=C(N4CCN(C)CC4)C(NC(OCC5=CC=CC=C5)=O)=C3,new
6.844663963,O=C(NC1=CC=C(C2CC2N)C=C1)C3=CC=C(OC4=CC=CC=C4)C(NC(OCC5=CC=CC=C5)=O)=C3,new
7.13667714,O=C(NC1=CC=C(C2CC2N)C=C1)C3=CC=C(SC4=CC=CC=C4)C(NC(OCC5=CC=CC=C5)=O)=C3,new
6.835647144,O=C(NC1=CC=C(C2CC2N)C=C1)C3=CC=CC=C3NC(OCC4=CC=CC=C4)=O,new
6.798602876,O=C(NC1=CC=C(C2CC2N)C=C1)C3=CC=C(Br)C=C3NC(OCC4=CC=CC=C4)=O,new
6.869666232,O=C(NC1=CC=C(C2CC2N)C=C1)C3=CC=C(C4=CC=CC=C4)C=C3NC(OCC5=CC=CC=C5)=O,new
5.408935393,O=C(NC1=CC=C(C2CC2N)C=C1)C3=CC(NC(C4=CC=CC=C4)=O)=CC=C3CC(NC5=CC=CC=C5)=O,new
5.769551079,O=C(NC1=CC=C(C2CC2N)C=C1)C3=CC(NC(C4=CC=CC=C4)=O)=CC=C3CC(NCC5=CC=CC=C5)=O,new
4.966576245,CNC1CC1C2=CC=CC=C2,new
4.250263684,CN(C)C1CC1C2=CC=CC=C2,new
6.522878745,O=C(NCC1=CC=CC=C1)C2=CC=C([C@H]3[C@H](N)C3)C=C2,new
6.397940009,O=C(NCCC1=CC=CC=C1)C2=CC=C([C@H]3[C@H](N)C3)C=C2,new
6.22184875,O=C(NCCC1=CC=CS1)C2=CC=C([C@H]3[C@H](N)C3)C=C2,new
5.619788758,O=C(NCC1CCCCC1)C2=CC=C([C@H]3[C@H](N)C3)C=C2,new
5.236572006,O=C(NCCC1CCCCC1)C2=CC=C([C@H]3[C@H](N)C3)C=C2,new
5.886056648,O=C(NCC1=CC=C(F)C=C1)C2=CC=C([C@H]3[C@H](N)C3)C=C2,new
6.045757491,O=C(NCC1=CC=C(Br)C=C1)C2=CC=C([C@H]3[C@H](N)C3)C=C2,new
4.494850022,O=C(NCC1=CC=C(OC)C=C1)C2=CC=C([C@H]3[C@H](N)C3)C=C2,new
4.759450752,O=C(NCC1=CC=C(C2=CC=CC=C2)C=C1)C3=CC=C([C@H]4[C@H](N)C4)C=C3,new
4.698970004,O=C(NCC(N)=O)C1=CC=C([C@H]2[C@H](N)C2)C=C1,new
6.15490196,O=C(N(CC1=CC=CC=C1)CC2=CC=CC=C2)C3=CC=C([C@H]4[C@H](N)C4)C=C3,new
6.301029996,O=C(N1CCN(C2=C(F)C=CC=C2)CC1)C3=CC=C([C@H]4[C@H](N)C4)C=C3,new
5.744727495,O=C(N1CCN(C2=C(C#N)C=CC=C2)CC1)C3=CC=C([C@H]4[C@H](N)C4)C=C3,new
5.823908741,O=C(N1CCN(C2=CC=CC=N2)CC1)C3=CC=C([C@H]4[C@H](N)C4)C=C3,new
5.744727495,O=C(N1CCN(C2=NC=CC=N2)CC1)C3=CC=C([C@H]4[C@H](N)C4)C=C3,new
6.301029996,O=C(N1CCN(S(C2=CC=C(C)C=C2)(=O)=O)CC1)C3=CC=C([C@H]4[C@H](N)C4)C=C3,new
6.045757491,O=C(N1CCN(S(C)(=O)=O)CC1)C2=CC=C([C@H]3[C@H](N)C3)C=C2,new
6.432855955,O=S(C1=CC=C([C@@H]2[C@@H](N)C2)C=C1)(NCC)=O,new
6.697669071,O=S(C1=CC=C([C@@H]2[C@@H](N)C2)C=C1)(NCCC3=CC=CC=C3)=O,new
6.307417438,O=S(C1=CC=C([C@@H]2[C@@H](N)C2)C=C1)(NC3CCCCC3)=O,new
6.303381541,O=S(C1=CC=C([C@@H]2[C@@H](N)C2)C=C1)(NC(C)(C)C)=O,new
6.534319788,O=S(C1=CC=C([C@@H]2[C@@H](N)C2)C=C1)(NC3=CC=CC=C3)=O,new
6.075049111,O=S(C1=CC=C([C@@H]2[C@@H](N)C2)C=C1)(NC3=NC=CC=C3)=O,new
6.700274846,O=S(C1=CC=C([C@@H]2[C@@H](N)C2)C=C1)(N3CCOCC3)=O,new
6.623058243,O=S(C1=CC=C([C@@H]2[C@@H](N)C2)C=C1)(N3CCCC3)=O,new
6.910448117,O=S(C1=CC=C([C@@H]2[C@@H](N)C2)C=C1)(N(CC)CC)=O,new
7.537602002,O=S(C1=CC=C([C@@H]2[C@@H](NCC3=CC=CC=C3)C2)C=C1)(N(CC)CC)=O,new
6.35261703,NC(C1)C1/C=C/C2=CC=CC=C2,new
4.690369833,NC(C1)C1/C=C\C2=CC=CC=C2,new
5.368556231,NC(C1)C1/C=C(C)/C2=CC=CC=C2,new
6.046723663,N[C@H](C1)[C@@H]1/C(C)=C/C2=CC=CC=C2,new
6.385102784,N[C@H](C1)[C@@H]1/C(CC)=C/C2=CC=CC=C2,new
6.103473783,NC(C1)C1C2=CC3=CC=CC=C3CC2,new
5.026872146,NC(C1)C1C2=CCCCC2,new
8.142667504,C1(/C=C/C2C(NCC3CCNCC3)C2)=CC=CC=C1,new
8.37675071,C/C([C@H]1[C@H](NCC2CCNCC2)C1)=C\C3=CC=CC=C3,new
8.537602002,C/C([C@H]1[C@H](N[C@@]2([H])CC[C@@](N)([H])CC2)C1)=C\C3=CC=CC=C3,new
7.552841969,C/C([C@H]1[C@H](NC2CNC2)C1)=C\C3=CC=CC=C3,new
7.251811973,C/C([C@H]1[C@H](N[C@@]2([H])CC[C@@](NC(C)=O)([H])CC2)C1)=C\C3=CC=CC=C3,new
8.055517328,C/C([C@H]1[C@H](NCC2=CN=CN2)C1)=C\C3=CC=CC=C3,new
7.602059991,C/C([C@H]1[C@H](N[C@@]2([H])CC[C@@](O)([H])CC2)C1)=C\C3=CC=CC=C3,new
7.698970004,C/C([C@H]1[C@H](NC2CC(NCC2)=O)C1)=C\C3=CC=CC=C3,new
8.585026652,C/C([C@H]1[C@H](N[C@@]2([H])CC[C@@](NCCO)([H])CC2)C1)=C\C3=CC=CC=C3,new
7.769551079,C/C([C@H]1[C@H](N[C@@]2([H])CC[C@@](NCCC(O)=O)([H])CC2)C1)=C\C3=CC=CC=C3,new
7.698970004,[H][C@@]1(CC[C@@](NCCC(O)=O)([H])CC1)N[C@H](C2)[C@@H]2/C(CC)=C/C3=CC=CC=C3,new
8.27572413,CC/C([C@H]1[C@H](NC2CC3(CNC3)C2)C1)=C\C4=CC=CC=C4,new
8.522878745,CC/C([C@H]1[C@H](NC2CC3(CN(C4COC4)C3)C2)C1)=C\C5=CC=CC=C5,new
8.113509275,CC/C([C@H]1[C@H](NC2CC3(CN(C(C)=O)C3)C2)C1)=C\C4=CC=CC=C4,new
8.397940009,CC/C([C@H]1[C@H](NC2CC3(CN(S(C)(=O)=O)C3)C2)C1)=C\C4=CC=CC=C4,new
4.813608784,O=C1C2=C(N(CCNC(NC3=C(Cl)C=CC=C3)=S)N=N2)N=C(SCCC)N1,new
4.723308471,O=C1C2=C(N(CCNC(NCC3=CC=CC=C3)=S)N=N2)N=C(SCCC)N1,new
4.770830297,O=C1C2=C(N(CCNC(NC3=CC=C(OC)C=C3)=S)N=N2)N=C(SCCC)N1,new
5.010995384,O=C1C2=C(N(CCNC(NC3=CC=CC4=CC=CC=C34)=S)N=N2)N=C(SCCC)N1,new
6.390405591,ClC1=CC=CC=C1CN2N=NC(CSC3=NC(NC4=CC(C(F)(F)F)=CC=C4)=C(C#N)C(C5=CC=CC=C5)=N3)=C2,new
6.202040356,ClC1=CC=CC=C1CN2N=NC(CSC3=NC(NC4=CC=C(Cl)C=C4)=C(C#N)C(C5=CC=CC=C5)=N3)=C2,new
5.199970641,ClC1=CC=CC=C1CN2N=NC(CSC3=NC(NC4=CC(Cl)=CC=C4)=C(C#N)C(C5=CC=CC=C5)=N3)=C2,new
5.491201035,ClC1=CC=CC=C1CN2N=NC(CSC3=NC(NC4=CC=C(F)C=C4)=C(C#N)C(C5=CC=CC=C5)=N3)=C2,new
5.427128398,CC(C=C1)=CC=C1CN2N=NC(CSC3=NC(NC4=C(Cl)C=CC=C4)=C(C#N)C(C5=CC=CC=C5)=N3)=C2,new
4.393532644,CC(C=C1)=CC=C1CN2N=NC(CSC3=NC(NC4=CC=C(C)C=C4)=C(C#N)C(C5=CC=CC=C5)=N3)=C2,new
5.84375381,ClC1=CC=CC=C1CN2N=NC(CSC3=NC(NC4=CC=C(OC)C=C4)=C(C#N)C(C5=CC=CC=C5)=N3)=C2,new
5.725842151,CC(C=C1)=CC=C1NC2=C(C#N)C(C3=CC=CC=C3)=NC(SCC4=CN(CC(NC(NC5=NC=CC=C5)=O)=O)N=N4)=N2,new
5.843148099,CC(C=C1)=CC=C1NC2=C(C#N)C(C3=CC=C(C)C=C3)=NC(SCC4=CN(CC(NC(NC5=NC=CC=C5)=O)=O)N=N4)=N2,new
6.274905479,CC(C=C1)=CC=C1NC2=C(C#N)C(C3=CC=C(Cl)C=C3)=NC(SCC4=CN(CC(NC(NC5=NC=CC=C5)=O)=O)N=N4)=N2,new
5.417709317,CC(C=C1)=CC=C1NC2=C(C#N)C(C3=CC=C(Br)C=C3)=NC(SCC4=CN(CC(NC(NC5=NC=CC=C5)=O)=O)N=N4)=N2,new
5.898940645,CC(C=C1)=CC=C1NC2=C(C#N)C(C3=CC(OC)=C(OC)C(OC)=C3)=NC(SCC4=CN(CC(NC(NC5=NC=CC=C5)=O)=O)N=N4)=N2,new
6.415668776,CC(C=C1)=CC=C1NC2=C(C#N)C(C3=CC=C(C(C)C)C=C3)=NC(SCC4=CN(CC(NC(NC5=NC=CC=C5)=O)=O)N=N4)=N2,new
5.417709317,O=C(NC(NC1=NC=CC=C1)=O)CN(N=N2)C=C2CSC3=NC(NC4=C(C)C=CC=C4)=C(C#N)C(C5=CC=C(C(C)C)C=C5)=N3,new
5.297483303,O=C(NC(NC1=NC=CC=C1)=O)CN(N=N2)C=C2CSC3=NC(NC4=C(O)C=CC=C4)=C(C#N)C(C5=CC=C(C(C)C)C=C5)=N3,new
5.250263684,O=C(NC(NC1=NC=CC=C1)=O)CN(N=N2)C=C2CSC3=NC(NC4=CC=C(F)C=C4)=C(C#N)C(C5=CC=C(C(C)C)C=C5)=N3,new
6.21395879,O=C(NC(NC1=NC=CC=C1)=O)CN(N=N2)C=C2CSC3=NC(NC4=CC=C(OC)C=C4)=C(C#N)C(C5=CC=C(C(C)C)C=C5)=N3,new
6.542118103,O=C(NC(NC1=NC=CC=C1)=O)CN(N=N2)C=C2CSC3=NC(NC4=CC=C(OC)C=C4)=C(C#N)C(C5=CC=C(C)C=C5)=N3,new
5.814457845,O=C(NC(NC1=NC=CC=C1)=O)CN(N=N2)C=C2CSC3=NC(NC4=C(OC)C=CC=C4)=C(C#N)C(C5=CC=C(C)C=C5)=N3,new
6.634512015,O=C(NC(NC1=NC=CC=C1)=O)CN(N=N2)C=C2CSC3=NC(NC4=CC(Cl)=CC=C4)=C(C#N)C(C5=CC=C(C)C=C5)=N3,new
6.73754891,O=C(NC(NC1=NC=CC=C1)=O)CN(N=N2)C=C2CSC3=NC(NC4=CC(C(F)(F)F)=CC=C4)=C(C#N)C(C5=CC=C(C)C=C5)=N3,new
6.412289035,O=C(NC(NC1=NC=CC=C1)=O)CN(N=N2)C=C2CSC3=NC(NC4=CC(C(F)(F)F)=CC=C4)=C(C#N)C(C5=CC(OC)=C(OC)C(OC)=C5)=N3,new
6.015472687,O=C(NC(NC1=NC=CC=C1)=O)CN(N=N2)C=C2CSC3=NC(NC4=CC=C(Cl)C=C4)=C(C#N)C(C5=CC(OC)=C(OC)C(OC)=C5)=N3,new
6.197226275,O=C(NC(NC1=NC=CC=C1)=O)CN(N=N2)C=C2CSC3=NC(NC4=CC(Cl)=CC=C4)=C(C#N)C(C5=CC(OC)=C(OC)C(OC)=C5)=N3,new
5.90868484,O=C(NC(NC1=NC=CC=C1)=O)CN(N=N2)C=C2CSC3=NC(NC4=CC=C(C(C)C)C=C4)=C(C#N)C(C5=CC=C(Cl)C=C5)=N3,new
5.869344651,O=C(NC(NC1=NC=CC=C1)=O)CN(N=N2)C=C2CSC3=NC(NC4=CC=C(C(C)C)C=C4)=C(C#N)C(C5=CC=C(Br)C=C5)=N3,new
4.822175028,O=S(C1C[C@@H]2C(C3=CC=C(O)C=C3)=C(C4=CC=C(O)C=C4)[C@H]1O2)(OC5=CC(C=CC=C6)=C6C=C5)=O,new
4.863913903,O=S(C1C[C@@H]2C(C3=CC=C(O)C=C3)=C(C4=CC=C(O)C=C4)[C@H]1O2)(OC5=CC(OC(C=C6C)=O)=C6C=C5)=O,new
5.809668302,O=S(C1C[C@@H]2C(C3=CC=C(O)C=C3)=C(C4=CC=C(O)C=C4)[C@H]1O2)(OC5=NC(F)=CC=C5)=O,new
5.389339837,O=S(C1C[C@@H]2C(C3=CC=C(O)C=C3)=C(C4=CC=C(O)C=C4)[C@H]1O2)(OC5=NC(Cl)=CC=C5)=O,new
5.227678293,O=S(C1C[C@@H]2C(C3=CC=C(O)C=C3)=C(C4=CC=C(O)C=C4)[C@H]1O2)(OC5=NC(Br)=CC=C5)=O,new
5.14691047,O=S(C1C[C@@H]2C(C3=CC=C(O)C=C3)=C(C4=CC=C(O)C=C4)[C@H]1O2)(OC5=C(Cl)N=CC=C5)=O,new
4.91150953,O=S(C1C[C@@H]2C(C3=CC=C(O)C=C3)=C(C4=CC=C(O)C=C4)[C@H]1O2)(OC5=C(Br)N=CC=C5)=O,new
4.738261453,O=S(C1C[C@@H]2C(C3=CC=C(O)C=C3)=C(C4=CC=C(O)C=C4)[C@H]1O2)(OC5=CN=CC(F)=C5)=O,new
4.523023534,O=S(C1C[C@@H]2C(C3=CC=C(O)C=C3)=C(C4=CC=C(O)C=C4)[C@H]1O2)(NC5=C(C(OC)=O)C=CC=C5)=O,new
4.880744111,O=S(C1C[C@@H]2C(C3=CC=C(O)C=C3)=C(C4=CC=C(O)C=C4)[C@H]1O2)(NC5=CC=C(C(OC)=O)C=C5)=O,new
4.760200182,OC(C=C1)=CC=C1C2=C(C3=CC=C(O)C=C3)[C@@H]4C(C(OC5=C(Cl)N=CC=C5)=O)C[C@H]2O4,new
7.162411562,OC1=C2C(OC(C(N/N=C/C3=CC=CC=C3O)=O)=C2C)=CC=C1,new
7.55129368,OC1=C2C(OC(C(N/N=C/C3=CC=CC(O)=C3O)=O)=C2C)=CC=C1,new
7.850780887,OC1=C2C(OC(C(N/N=C/C3=CC=C(O)C=C3O)=O)=C2C)=CC=C1,new
7.259637311,OC1=C2C(OC(C(N/N=C/C3=CC(O)=CC=C3O)=O)=C2C)=CC=C1,new
8.142667504,OC1=C2C(OC(C(N/N=C/C3=CC=C(O)C(O)=C3O)=O)=C2C)=CC=C1,new
7.49757288,OC1=C2C(OC(C(N/N=C/C3=CC=CC(F)=C3O)=O)=C2C)=CC=C1,new
7.235973392,OC1=C2C(OC(C(N/N=C/C3=CC(F)=CC=C3O)=O)=C2C)=CC=C1,new
7.830325566,OC1=C2C(OC(C(N/N=C/C3=C(F)C=CC=C3O)=O)=C2C)=CC=C1,new
7.504455662,OC1=C2C(OC(C(N/N=C/C3=CC(Cl)=CC=C3O)=O)=C2C)=CC=C1,new
7.586700236,OC1=C2C(OC(C(N/N=C/C3=C(Cl)C=CC=C3O)=O)=C2C)=CC=C1,new
7.226945307,OC1=C2C(OC(C(N/N=C/C3=CC(Cl)=CC(Cl)=C3O)=O)=C2C)=CC=C1,new
7.283162277,OC1=C2C(OC(C(N/N=C/C3=CC=CC(Br)=C3O)=O)=C2C)=CC=C1,new
7.568636236,OC1=C2C(OC(C(N/N=C/C3=CC=C(Br)C=C3O)=O)=C2C)=CC=C1,new
7.625251654,OC1=C2C(OC(C(N/N=C/C3=CC(C)=CC=C3O)=O)=C2C)=CC=C1,new
5.958607315,N[C@@H](C)C(N[C@H](C(N[C@]([H])(C(N[C@@H](CCSC)C(N[C@H](C(N[C@]([H])(C(N[C@@H](C)C(N[C@H](C(N[C@H](C(N[C@H](C(N[C@]([H])(C(NCC(NCC(N[C@H](C(N[C@@H](C)C(N1CCC[C@H]1C(N[C@H](C(N[C@H](C(N[C@H](C(N[C@H](C(N[C@@H](C)C(O)=O)=O)CC(C)C)=O)CCC(N)=O)=O)CCCCN)=O)CCCNC(N)=N)=O)=O)=O)CCCCN)=O)=O)=O)[C@H](O)C)=O)CO)=O)CCCCN)=O)CCCNC(N)=N)=O)=O)[C@H](O)C)=O)CCC(N)=O)=O)=O)[C@H](O)C)=O)CCCNC(N)=N)=O,new
4.903089987,NC([C@@]([H])(NC([C@@H](NC([C@@H](NC([C@@H](NC([C@H](C)NC([C@@]([H])(NC([C@@H](NC([C@H](CCSC)NC([C@@]([H])(NC([C@@H](NC([C@@H]1CCCN1)=O)CCCNC(N)=N)=O)[C@H](O)C)=O)=O)CCC(N)=O)=O)[C@H](O)C)=O)=O)CCCNC(N)=N)=O)CCCCN)=O)CO)=O)[C@H](O)C)=O,new
5.301029996,NC([C@@]([H])(NC([C@@H](NC([C@@H](NC([C@@H](NC([C@H](C)NC([C@@]([H])(NC([C@@H](NC([C@H](CCSC)NC([C@H](CC=C)NC([C@@H](NC([C@H](CC=C)N)=O)CCCNC(N)=N)=O)=O)=O)CCC(N)=O)=O)[C@H](O)C)=O)=O)CCCNC(N)=N)=O)CCCCN)=O)CO)=O)[C@H](O)C)=O,new
5.522878745,NC([C@@]([H])(NC([C@@H](NC([C@@H](NC([C@@H](NC([C@H](C)NC([C@@]([H])(NC([C@@H](NC([C@H](CCSC)NC([C@H](C/C=C\C[C@@H](C(N[C@H]1CCCNC(N)=N)=O)N)NC1=O)=O)=O)CCC(N)=O)=O)[C@H](O)C)=O)=O)CCCNC(N)=N)=O)CCCCN)=O)CO)=O)[C@H](O)C)=O,new
